"orf_name","hours","es","p"
"BFC158",13,-0.22796660279822867,0.003289473684210526
"BFC607",0,-0.9058034144038459,0.003289473684210526
"BFC156",9,-0.47316641501855994,0.003289473684210526
"BFC574",11,-0.42579643900768416,0.003289473684210526
"BFC914",10,-0.35165400044859096,0.003289473684210526
"BFC307",8,-0.5949323410273578,0.003289473684210526
"BFC1025",0,-0.8396653520677146,0.003289473684210526
"BFC854",14,-0.14539909497862014,0.003289473684210526
"BFC138",11,-0.29896262149036157,0.003289473684210526
"BFC625",13,-0.18469383663673966,0.003289473684210526
"BFC521",8,-0.5561027951898116,0.003289473684210526
"BFC654",10,-0.5296940233026178,0.003289473684210526
"BFC1083",8,-0.5833739630102277,0.003289473684210526
"BFC592",14,-0.12664338575279854,0.003289473684210526
"BFC338",10,-0.47805295855002017,0.003289473684210526
"BFC454",13,-0.20277997624735544,0.003289473684210526
"BFC785",9,-0.5216700629347495,0.003289473684210526
"BFC909",0,-0.8683534315573496,0.003289473684210526
"BFC332",14,-0.08798071518041273,0.003289473684210526
"BFC452",9,-0.5241408327430257,0.003289473684210526
"BFC869",11,-0.3388170544257729,0.003289473684210526
"BFC1113",10,-0.504145899265612,0.003289473684210526
"BFC284",0,-0.8376532998398003,0.003289473684210526
"BFC436",11,-0.3978998216663949,0.003289473684210526
"BFC92",13,-0.24488600332087485,0.003289473684210526
"BFC818",8,-0.5984830542868047,0.003289473684210526
"BFC194",13,-0.2277327219982892,0.003289473684210526
"BFC523",9,-0.5447401821725784,0.003289473684210526
"BFC641",0,-0.8617491271666067,0.003289473684210526
"BFC1107",14,-0.09767534927649435,0.003289473684210526
"BFC190",9,-0.4675167882802487,0.003289473684210526
"BFC607",11,-0.3845797586849853,0.003289473684210526
"BFC947",10,-0.38500622026053055,0.003289473684210526
"BFC341",8,-0.5663235236222877,0.003289473684210526
"BFC1058",0,-0.881819015924881,0.003289473684210526
"BFC887",14,-0.14719961272983995,0.003289473684210526
"BFC174",11,-0.34206643574551454,0.003289473684210526
"BFC66",13,-0.27264473138475964,0.003289473684210526
"BFC554",8,-0.5569806148008833,0.003289473684210526
"BFC687",10,-0.49093275711546436,0.003289473684210526
"BFC1117",8,-0.5693177190076913,0.003289473684210526
"BFC625",14,-0.09233281509854074,0.003289473684210526
"BFC320",16,-0.08913013138786674,0.003289473684210526
"BFC40",10,-0.49691124283322297,0.003289473684210526
"BFC82",9,-0.5615096820896393,0.003289473684210526
"BFC941",0,-0.8433201774456452,0.003289473684210526
"BFC365",14,-0.13484999850891866,0.003289473684210526
"BFC487",9,-0.49758194745626805,0.003289473684210526
"BFC901",11,-0.33193252712052057,0.003289473684210526
"BFC134",10,-0.36907227087768213,0.003289473684210526
"BFC317",0,-0.8406214946074843,0.003289473684210526
"BFC469",11,-0.3411013487856718,0.003289473684210526
"BFC955",13,-0.17440051698238024,0.003289473684210526
"BFC876",16,-0.08740195688770713,0.003289473684210526
"BFC850",8,-0.5541133512084302,0.003289473684210526
"BFC227",13,-0.1912594537310851,0.003289473684210526
"BFC558",9,-0.5631680008452358,0.003289473684210526
"BFC675",0,-0.8741121615160823,0.003289473684210526
"BFC130",14,-0.18054196811334255,0.003289473684210526
"BFC225",9,-0.5367457520278638,0.003289473684210526
"BFC641",11,-0.3085103260948676,0.003289473684210526
"BFC981",10,-0.4224891519605447,0.003289473684210526
"BFC403",8,-0.6358293914525939,0.003289473684210526
"BFC1091",0,-0.8710536411372916,0.003289473684210526
"BFC92",14,-0.15771634848251592,0.003289473684210526
"BFC209",11,-0.4091496723229404,0.003289473684210526
"BFC692",13,-0.2199092445394054,0.003289473684210526
"BFC587",8,-0.5672598906235599,0.003289473684210526
"BFC1003",13,-0.2003066225514566,0.003289473684210526
"BFC72",10,-0.47303832170705173,0.003289473684210526
"BFC138",8,-0.5409678333258966,0.003289473684210526
"BFC66",14,-0.18143750177701023,0.003289473684210526
"BFC432",10,-0.531911740940773,0.003289473684210526
"BFC852",9,-0.5107491845649355,0.003289473684210526
"BFC976",0,-0.8211944643839231,0.003289473684210526
"BFC427",14,-0.14706064718791112,0.003289473684210526
"BFC934",11,-0.33157846908711974,0.003289473684210526
"BFC170",10,-0.3396795821619141,0.003289473684210526
"BFC355",0,-0.9251709351566736,0.003289473684210526
"BFC883",8,-0.5602725237650141,0.003289473684210526
"BFC26",13,-0.276055527861611,0.003289473684210526
"BFC590",9,-0.5509104648754339,0.003289473684210526
"BFC708",0,-0.9150297276974193,0.003289473684210526
"BFC258",9,-0.4921698583067723,0.003289473684210526
"BFC674",11,-0.33085936007015415,0.003289473684210526
"BFC436",8,-0.6178916559531564,0.003289473684210526
"BFC114",0,-0.912505563180764,0.003289473684210526
"BFC241",11,-0.3815329842441386,0.003289473684210526
"BFC725",13,-0.20288268935853426,0.003289473684210526
"BFC62",8,-0.6299014916910762,0.003289473684210526
"BFC1036",13,-0.21740903707783632,0.003289473684210526
"BFC1034",9,-0.4971738514141616,0.003289473684210526
"BFC781",10,-0.5216389555176417,0.003289473684210526
"BFC686",11,-0.42765574044100985,0.003289473684210526
"BFC448",8,-0.6649439359274002,0.003289473684210526
"BFC125",0,-0.8513064609181693,0.003289473684210526
"BFC968",14,-0.16366567027387102,0.003289473684210526
"BFC251",11,-0.32209142653248224,0.003289473684210526
"BFC737",13,-0.22663156117982974,0.003289473684210526
"BFC632",8,-0.5475902234502134,0.003289473684210526
"BFC1048",13,-0.27812668695071785,0.003289473684210526
"BFC1044",9,-0.513909016324104,0.003289473684210526
"BFC792",10,-0.5017997493832905,0.003289473684210526
"BFC186",8,-0.4817541413730262,0.003289473684210526
"BFC704",14,-0.13837041691773888,0.003289473684210526
"BFC1028",11,-0.34857292929265515,0.003289473684210526
"BFC478",10,-0.5286445025888794,0.003289473684210526
"BFC504",13,-0.21838443971623223,0.003289473684210526
"BFC897",9,-0.4137349872861402,0.003289473684210526
"BFC531",10,-0.3734524023793395,0.003289473684210526
"BFC980",11,-0.33874527445992686,0.003289473684210526
"BFC470",14,-0.13559607719784994,0.003289473684210526
"BFC215",10,-0.32538144447162454,0.003289473684210526
"BFC428",0,-0.8636217094309968,0.003289473684210526
"BFC928",8,-0.47956975204302055,0.003289473684210526
"BFC304",13,-0.2806420590426054,0.003289473684210526
"BFC634",9,-0.5079268011765494,0.003289473684210526
"BFC783",0,-0.9583769666902905,0.003289473684210526
"BFC211",14,-0.1253444706405894,0.003289473684210526
"BFC300",9,-0.5388928580320163,0.003289473684210526
"BFC719",11,-0.37672877102534263,0.003289473684210526
"BFC482",8,-0.5515810425508292,0.003289473684210526
"BFC163",0,-0.862711325419379,0.003289473684210526
"BFC284",11,-0.3688563711685613,0.003289473684210526
"BFC800",13,-0.24409291742273165,0.003289473684210526
"BFC666",8,-0.6043595495998998,0.003289473684210526
"BFC1080",13,-0.2614645519374964,0.003289473684210526
"BFC519",0,-0.8625105134176507,0.003289473684210526
"BFC988",13,-0.16125574747767357,0.003289473684210526
"BFC1077",9,-0.5007267309245165,0.003289473684210526
"BFC486",11,-0.29597007876530423,0.003289473684210526
"BFC828",10,-0.518426134315103,0.003289473684210526
"BFC219",8,-0.5367236498571295,0.003289473684210526
"BFC737",14,-0.12904973029197975,0.003289473684210526
"BFC1060",11,-0.3630202708140121,0.003289473684210526
"BFC537",13,-0.17079487039719832,0.003289473684210526
"BFC93",9,-0.5338479581269412,0.003289473684210526
"BFC564",10,-0.33368123730692834,0.003289473684210526
"BFC504",14,-0.14719361162684164,0.003289473684210526
"BFC248",10,-0.3274278095764124,0.003289473684210526
"BFC466",0,-0.9328920402682364,0.003289473684210526
"BFC962",8,-0.5307047304157726,0.003289473684210526
"BFC339",13,-0.20944569257099355,0.003289473684210526
"BFC67",9,-0.5545303372182923,0.003289473684210526
"BFC819",0,-0.9169149967342557,0.003289473684210526
"BFC337",9,-0.5872481421717122,0.003289473684210526
"BFC78",11,-0.4421928267077404,0.003289473684210526
"BFC975",14,-0.09212709888002235,0.003289473684210526
"BFC1024",10,-0.3568392894283189,0.003289473684210526
"BFC197",0,-0.8407096180487152,0.003289473684210526
"BFC317",11,-0.38408787119304333,0.003289473684210526
"BFC833",13,-0.1952633746226643,0.003289473684210526
"BFC70",8,-0.6023717597113831,0.003289473684210526
"BFC1114",13,-0.23825970805400776,0.003289473684210526
"BFC551",0,-0.8390059276680166,0.003289473684210526
"BFC1112",9,-0.5843654770299209,0.003289473684210526
"BFC519",11,-0.33087131466074793,0.003289473684210526
"BFC860",10,-0.514813334621691,0.003289473684210526
"BFC251",8,-0.5683062962544686,0.003289473684210526
"BFC800",14,-0.13574341082436447,0.003289473684210526
"BFC1093",11,-0.38195691881302285,0.003289473684210526
"BFC57",13,-0.23627562591604456,0.003289473684210526
"BFC964",9,-0.4531278570545807,0.003289473684210526
"BFC597",10,-0.33194937495721966,0.003289473684210526
"BFC1028",8,-0.5666597036989799,0.003289473684210526
"BFC537",14,-0.10885269856319335,0.003289473684210526
"BFC280",10,-0.3651365590546216,0.003289473684210526
"BFC500",0,-0.8713422941558787,0.003289473684210526
"BFC995",8,-0.5447828985273202,0.003289473684210526
"BFC400",13,-0.3245940249532848,0.003289473684210526
"BFC702",9,-0.5710698630449781,0.003289473684210526
"BFC853",0,-0.8939103563768029,0.003289473684210526
"BFC39",9,-0.5294399342470887,0.003289473684210526
"BFC815",11,-0.3945270362208866,0.003289473684210526
"BFC1057",10,-0.3703591769332085,0.003289473684210526
"BFC230",0,-0.8281611473704736,0.003289473684210526
"BFC353",11,-0.40565553960326817,0.003289473684210526
"BFC866",13,-0.1964331265127589,0.003289473684210526
"BFC733",8,-0.6792760115048715,0.003289473684210526
"BFC135",13,-0.14382498275253286,0.003289473684210526
"BFC584",0,-0.8168963419607926,0.003289473684210526
"BFC1053",14,-0.10452943538515047,0.003289473684210526
"BFC133",9,-0.4417233202862987,0.003289473684210526
"BFC551",11,-0.2706035392730105,0.003289473684210526
"BFC893",10,-0.4559577951702528,0.003289473684210526
"BFC284",8,-0.5996455611088738,0.003289473684210526
"BFC1004",0,-0.8450264778390831,0.003289473684210526
"BFC833",14,-0.14477676686206353,0.003289473684210526
"BFC115",11,-0.36235363311860525,0.003289473684210526
"BFC602",13,-0.18830293625675898,0.003289473684210526
"BFC630",10,-0.33426842265920687,0.003289473684210526
"BFC1060",8,-0.579274869464902,0.003289473684210526
"BFC57",14,-0.14493874068980872,0.003289473684210526
"BFC313",10,-0.4198630186164176,0.003289473684210526
"BFC433",13,-0.28934654532679216,0.003289473684210526
"BFC735",9,-0.5302328169625355,0.003289473684210526
"BFC886",0,-0.8641956656998926,0.003289473684210526
"BFC31",14,-0.1734468719714818,0.003289473684210526
"BFC43",9,-0.5823153406554178,0.003289473684210526
"BFC848",11,-0.35437864740925296,0.003289473684210526
"BFC109",10,-0.47291156671735035,0.003289473684210526
"BFC263",0,-0.8446299469224183,0.003289473684210526
"BFC413",11,-0.45139839917124036,0.003289473684210526
"BFC899",13,-0.15671590106219568,0.003289473684210526
"BFC796",8,-0.6822237101502833,0.003289473684210526
"BFC171",13,-0.16338686983332307,0.003289473684210526
"BFC502",9,-0.4539746198941015,0.003289473684210526
"BFC617",0,-0.8382115421434873,0.003289473684210526
"BFC1086",14,-0.09828755761663377,0.003289473684210526
"BFC169",9,-0.4038159243114182,0.003289473684210526
"BFC584",11,-0.24728666661158727,0.003289473684210526
"BFC926",10,-0.35688185913206816,0.003289473684210526
"BFC317",8,-0.5876681069974636,0.003289473684210526
"BFC1037",0,-0.8549088229442992,0.003289473684210526
"BFC866",14,-0.12344510712964063,0.003289473684210526
"BFC151",11,-0.258459277874153,0.003289473684210526
"BFC638",13,-0.29585938733265305,0.003289473684210526
"BFC533",8,-0.5014293299031038,0.003289473684210526
"BFC664",10,-0.43583089829901656,0.003289473684210526
"BFC1093",8,-0.5855508426303392,0.003289473684210526
"BFC602",14,-0.08970327179888626,0.003289473684210526
"BFC348",10,-0.46694539704174054,0.003289473684210526
"BFC466",13,-0.24276644110698886,0.003289473684210526
"BFC798",9,-0.5701297767123772,0.003289473684210526
"BFC919",0,-0.8182542432343838,0.003289473684210526
"BFC344",14,-0.1202620465261326,0.003289473684210526
"BFC464",9,-0.5808793584765046,0.003289473684210526
"BFC880",11,-0.3062698208487419,0.003289473684210526
"BFC1124",10,-0.49589301909035477,0.003289473684210526
"BFC296",0,-0.8563659974481097,0.003289473684210526
"BFC448",11,-0.40571075477517227,0.003289473684210526
"BFC931",13,-0.14935969209821065,0.003289473684210526
"BFC853",16,-0.0876172581136323,0.003289473684210526
"BFC83",8,-0.6160659990988728,0.003289473684210526
"BFC204",13,-0.1961083280105047,0.003289473684210526
"BFC535",9,-0.42264591898217374,0.003289473684210526
"BFC651",0,-0.8249053983402481,0.003289473684210526
"BFC1120",14,-0.11213366709217343,0.003289473684210526
"BFC202",9,-0.3830481579184867,0.003289473684210526
"BFC617",11,-0.3073816297506866,0.003289473684210526
"BFC960",10,-0.3098589141708148,0.003289473684210526
"BFC353",8,-0.6514137674906205,0.003289473684210526
"BFC107",0,-0.8845023270613835,0.003289473684210526
"BFC899",14,-0.09746942953306992,0.003289473684210526
"BFC186",11,-0.2616469081370405,0.003289473684210526
"BFC671",13,-0.26142373146427966,0.003289473684210526
"BFC566",8,-0.45567438459580845,0.003289473684210526
"BFC697",10,-0.49085341912017366,0.003289473684210526
"BFC115",8,-0.5796170199978293,0.003289473684210526
"BFC638",14,-0.17339787677559215,0.003289473684210526
"BFC41",10,-0.5418255141105424,0.003289473684210526
"BFC831",9,-0.5333728999914824,0.003289473684210526
"BFC954",0,-0.8640913956722072,0.003289473684210526
"BFC406",14,-0.1413695001499775,0.003289473684210526
"BFC913",11,-0.2540467118837404,0.003289473684210526
"BFC147",10,-0.4345152240108071,0.003289473684210526
"BFC331",0,-0.875870239370196,0.003289473684210526
"BFC482",11,-0.31652098473776413,0.003289473684210526
"BFC968",13,-0.2779109620105632,0.003289473684210526
"BFC862",8,-0.5882079036459322,0.003289473684210526
"BFC237",13,-0.21762492225997476,0.003289473684210526
"BFC568",9,-0.41798195116627757,0.003289473684210526
"BFC687",0,-0.9651747132848486,0.003289473684210526
"BFC141",14,-0.13709425585886514,0.003289473684210526
"BFC235",9,-0.46226751573642977,0.003289473684210526
"BFC651",11,-0.36930023710504456,0.003289473684210526
"BFC413",8,-0.6551245670618,0.003289473684210526
"BFC1104",0,-0.9173692046413277,0.003289473684210526
"BFC931",14,-0.08734819911636982,0.003289473684210526
"BFC219",11,-0.2998700221300282,0.003289473684210526
"BFC704",13,-0.22398701500792784,0.003289473684210526
"BFC599",8,-0.4829467246354897,0.003289473684210526
"BFC1013",13,-0.2207124912423596,0.003289473684210526
"BFC1011",9,-0.4699770772923144,0.003289473684210526
"BFC73",10,-0.47825557453695045,0.003289473684210526
"BFC151",8,-0.47731918443496446,0.003289473684210526
"BFC671",14,-0.17266044624890586,0.003289473684210526
"BFC995",10,-0.4134376728660081,0.003289473684210526
"BFC442",10,-0.4876390892725254,0.003289473684210526
"BFC864",9,-0.4747672175627681,0.003289473684210526
"BFC988",0,-0.8385320841822375,0.003289473684210526
"BFC439",14,-0.1685988155341832,0.003289473684210526
"BFC499",10,-0.3871927683998101,0.003289473684210526
"BFC946",11,-0.27015547455456235,0.003289473684210526
"BFC182",10,-0.35225589048941797,0.003289473684210526
"BFC365",0,-0.8723712697558124,0.003289473684210526
"BFC895",8,-0.5209754045651369,0.003289473684210526
"BFC27",13,-0.26151726507540995,0.003289473684210526
"BFC600",9,-0.4194216476354854,0.003289473684210526
"BFC720",0,-0.9545184534675935,0.003289473684210526
"BFC179",14,-0.1084960244801324,0.003289473684210526
"BFC268",9,-0.5111482241321827,0.003289473684210526
"BFC959",11,-0.2624483150260041,0.003289473684210526
"BFC194",10,-0.47639558541788285,0.003289473684210526
"BFC407",0,-0.923804373748239,0.003289473684210526
"BFC907",8,-0.6423645524702544,0.003289473684210526
"BFC281",13,-0.18891364371691277,0.003289473684210526
"BFC612",9,-0.39996182724436435,0.003289473684210526
"BFC730",0,-0.857384265995906,0.003289473684210526
"BFC189",14,-0.12198131075417495,0.003289473684210526
"BFC28",9,-0.5553370319556975,0.003289473684210526
"BFC696",11,-0.3582135611900672,0.003289473684210526
"BFC458",8,-0.6396832206143723,0.003289473684210526
"BFC138",0,-0.8666434496294516,0.003289473684210526
"BFC263",11,-0.2983722029835575,0.003289473684210526
"BFC75",13,-0.2500819650955962,0.003289473684210526
"BFC645",8,-0.49350473046802423,0.003289473684210526
"BFC1058",13,-0.18655394332057862,0.003289473684210526
"BFC1056",9,-0.4191036389299905,0.003289473684210526
"BFC805",10,-0.522877178147675,0.003289473684210526
"BFC198",8,-0.4604945394199481,0.003289473684210526
"BFC714",14,-0.09142142252552321,0.003289473684210526
"BFC104",11,-0.3204494620507824,0.003289473684210526
"BFC516",13,-0.16511511827261793,0.003289473684210526
"BFC909",9,-0.48149487360250964,0.003289473684210526
"BFC543",10,-0.49091405234809893,0.003289473684210526
"BFC483",14,-0.1091130833485362,0.003289473684210526
"BFC227",10,-0.3959048270387351,0.003289473684210526
"BFC44",0,-0.8664188221913725,0.003289473684210526
"BFC94",8,-0.6459782906984028,0.003289473684210526
"BFC314",13,-0.19561201442665355,0.003289473684210526
"BFC647",9,-0.4631996460112465,0.003289473684210526
"BFC796",0,-0.9631895178363712,0.003289473684210526
"BFC221",14,-0.12288120938957559,0.003289473684210526
"BFC312",9,-0.4775318181105218,0.003289473684210526
"BFC729",11,-0.35191053253937254,0.003289473684210526
"BFC494",8,-0.6562788720678203,0.003289473684210526
"BFC1003",10,-0.4071373947958161,0.003289473684210526
"BFC174",0,-0.8076642808411877,0.003289473684210526
"BFC296",11,-0.29727909090588167,0.003289473684210526
"BFC812",13,-0.24719971021051945,0.003289473684210526
"BFC678",8,-0.5448093707871167,0.003289473684210526
"BFC1090",13,-0.181743417044556,0.003289473684210526
"BFC530",0,-0.8533641584670606,0.003289473684210526
"BFC1089",9,-0.4742282002559475,0.003289473684210526
"BFC498",11,-0.35008161237183455,0.003289473684210526
"BFC838",10,-0.49956841402251484,0.003289473684210526
"BFC230",8,-0.45542647405730907,0.003289473684210526
"BFC75",14,-0.17006355271857587,0.003289473684210526
"BFC1072",11,-0.3114605089278629,0.003289473684210526
"BFC549",13,-0.14932836910837533,0.003289473684210526
"BFC941",9,-0.4272313784170213,0.003289473684210526
"BFC576",10,-0.41778024474597475,0.003289473684210526
"BFC516",14,-0.08940470946920698,0.003289473684210526
"BFC26",10,-0.5140052307031217,0.003289473684210526
"BFC479",0,-0.9521379981735567,0.003289473684210526
"BFC974",8,-0.46442651055748896,0.003289473684210526
"BFC349",13,-0.2714038908633626,0.003289473684210526
"BFC68",9,-0.5517305674211104,0.003289473684210526
"BFC831",0,-0.9428536379639748,0.003289473684210526
"BFC256",14,-0.15992003349116857,0.003289473684210526
"BFC347",9,-0.4977094752382718,0.003289473684210526
"BFC791",11,-0.4036185300737034,0.003289473684210526
"BFC987",14,-0.0985123101022709,0.003289473684210526
"BFC1036",10,-0.4128501076994482,0.003289473684210526
"BFC21",0,-0.9623198950482136,0.003289473684210526
"BFC330",11,-0.34615924821373945,0.003289473684210526
"BFC845",13,-0.23547867611093132,0.003289473684210526
"BFC710",8,-0.5744316103270524,0.003289473684210526
"BFC1125",13,-0.3170702141784386,0.003289473684210526
"BFC563",0,-0.826588723174246,0.003289473684210526
"BFC1032",14,-0.1872553314780554,0.003289473684210526
"BFC1123",9,-0.4936989580843404,0.003289473684210526
"BFC530",11,-0.3012322181656475,0.003289473684210526
"BFC870",10,-0.47690693188051414,0.003289473684210526
"BFC263",8,-0.4919604502707321,0.003289473684210526
"BFC812",14,-0.15986118093153157,0.003289473684210526
"BFC1105",11,-0.3270248010737137,0.003289473684210526
"BFC581",13,-0.14116345490043414,0.003289473684210526
"BFC976",9,-0.3754899415083579,0.003289473684210526
"BFC609",10,-0.4036092757461589,0.003289473684210526
"BFC104",8,-0.5679410639051108,0.003289473684210526
"BFC292",10,-0.4313059973044321,0.003289473684210526
"BFC410",13,-0.2715100087185429,0.003289473684210526
"BFC712",9,-0.5263767874542227,0.003289473684210526
"BFC865",0,-0.891962999743638,0.003289473684210526
"BFC289",14,-0.18053819139209304,0.003289473684210526
"BFC409",9,-0.5587782029469155,0.003289473684210526
"BFC827",11,-0.4087460661863057,0.003289473684210526
"BFC1069",10,-0.40372988771473073,0.003289473684210526
"BFC242",0,-0.8841559787952724,0.003289473684210526
"BFC363",11,-0.3853745713464328,0.003289473684210526
"BFC878",13,-0.2153479947218493,0.003289473684210526
"BFC743",8,-0.6013752375530367,0.003289473684210526
"BFC148",13,-0.16805984864013002,0.003289473684210526
"BFC596",0,-0.8241766384365827,0.003289473684210526
"BFC1065",14,-0.15714646774193586,0.003289473684210526
"BFC146",9,-0.523258214564804,0.003289473684210526
"BFC563",11,-0.27790766993581606,0.003289473684210526
"BFC903",10,-0.44507480764468654,0.003289473684210526
"BFC296",8,-0.5372471001229344,0.003289473684210526
"BFC1016",0,-0.9503854454678291,0.003289473684210526
"BFC845",14,-0.13651625200228734,0.003289473684210526
"BFC126",11,-0.3989249450513144,0.003289473684210526
"BFC614",13,-0.16677644364662503,0.003289473684210526
"BFC512",8,-0.5834693054658943,0.003289473684210526
"BFC643",10,-0.3613322163331525,0.003289473684210526
"BFC1072",8,-0.5410723492058945,0.003289473684210526
"BFC326",10,-0.41983038004996054,0.003289473684210526
"BFC443",13,-0.2578391435733456,0.003289473684210526
"BFC745",9,-0.5627896721955363,0.003289473684210526
"BFC898",0,-0.8711847101658562,0.003289473684210526
"BFC322",14,-0.1433329853238361,0.003289473684210526
"BFC441",9,-0.564856186615554,0.003289473684210526
"BFC86",11,-0.35412212142808985,0.003289473684210526
"BFC1101",10,-0.445357705571404,0.003289473684210526
"BFC275",0,-0.8924090052666166,0.003289473684210526
"BFC425",11,-0.397542893521751,0.003289473684210526
"BFC910",13,-0.17015734991047882,0.003289473684210526
"BFC807",8,-0.6465291503245203,0.003289473684210526
"BFC183",13,-0.12887644423027833,0.003289473684210526
"BFC514",9,-0.4466185102373108,0.003289473684210526
"BFC629",0,-0.8321298842862787,0.003289473684210526
"BFC1098",14,-0.13273153462220122,0.003289473684210526
"BFC181",9,-0.4271933576060071,0.003289473684210526
"BFC596",11,-0.2445500522852292,0.003289473684210526
"BFC938",10,-0.4868362255704376,0.003289473684210526
"BFC330",8,-0.5837008004891227,0.003289473684210526
"BFC1049",0,-0.9504584309775956,0.003289473684210526
"BFC878",14,-0.11851338960202029,0.003289473684210526
"BFC164",11,-0.30308325465046604,0.003289473684210526
"BFC649",13,-0.18301149872547673,0.003289473684210526
"BFC545",8,-0.5079418187200477,0.003289473684210526
"BFC676",10,-0.39453389278477546,0.003289473684210526
"BFC1105",8,-0.5720411780229403,0.003289473684210526
"BFC614",14,-0.10285277439112361,0.003289473684210526
"BFC36",10,-0.5193129045947574,0.003289473684210526
"BFC81",9,-0.5788206578023201,0.003289473684210526
"BFC930",0,-0.8438183681803623,0.003289473684210526
"BFC356",14,-0.12708074789171053,0.003289473684210526
"BFC475",9,-0.5527071120713508,0.003289473684210526
"BFC892",11,-0.3907060208184956,0.003289473684210526
"BFC122",10,-0.3931011011594765,0.003289473684210526
"BFC308",0,-0.9165975148312124,0.003289473684210526
"BFC458",11,-0.433571154403827,0.003289473684210526
"BFC943",13,-0.1467041907592863,0.003289473684210526
"BFC84",8,-0.6081830182092752,0.003289473684210526
"BFC216",13,-0.15405486563253235,0.003289473684210526
"BFC547",9,-0.4202612734576874,0.003289473684210526
"BFC664",0,-0.8555292683474894,0.003289473684210526
"BFC214",9,-0.3897345344007146,0.003289473684210526
"BFC629",11,-0.2573402879161246,0.003289473684210526
"BFC972",10,-0.36622640264425377,0.003289473684210526
"BFC363",8,-0.6160156165035447,0.003289473684210526
"BFC1082",0,-0.9449799940808917,0.003289473684210526
"BFC910",14,-0.09538965718676518,0.003289473684210526
"BFC198",11,-0.23090344268949958,0.003289473684210526
"BFC681",13,-0.22282918891438808,0.003289473684210526
"BFC578",8,-0.49116562255745466,0.003289473684210526
"BFC992",11,-0.2695695863997387,0.003289473684210526
"BFC709",10,-0.4354454442433504,0.003289473684210526
"BFC126",8,-0.6094649158038032,0.003289473684210526
"BFC649",14,-0.09699415039407866,0.003289473684210526
"BFC421",10,-0.4932424925663359,0.003289473684210526
"BFC843",9,-0.5858588735293256,0.003289473684210526
"BFC965",0,-0.8226520304319469,0.003289473684210526
"BFC418",14,-0.18716881065058122,0.003289473684210526
"BFC925",11,-0.3012214416875626,0.003289473684210526
"BFC158",10,-0.4433695964004578,0.003289473684210526
"BFC344",0,-0.9164837899855827,0.003289473684210526
"BFC872",8,-0.6018618468539554,0.003289473684210526
"BFC249",13,-0.15461191725526868,0.003289473684210526
"BFC58",9,-0.5399619848762387,0.003289473684210526
"BFC697",0,-0.8386219088224577,0.003289473684210526
"BFC154",14,-0.0978245574940797,0.003289473684210526
"BFC247",9,-0.39218163144397855,0.003289473684210526
"BFC663",11,-0.31426278140852215,0.003289473684210526
"BFC425",8,-0.6314045994131595,0.003289473684210526
"BFC1117",0,-0.9309566392195747,0.003289473684210526
"BFC230",11,-0.24999964299072475,0.003289473684210526
"BFC714",13,-0.20775124944648082,0.003289473684210526
"BFC610",8,-0.48229909385655034,0.003289473684210526
"BFC1025",13,-0.16257474268222605,0.003289473684210526
"BFC1023",9,-0.41345381140546167,0.003289473684210526
"BFC741",10,-0.45870270114823275,0.003289473684210526
"BFC164",8,-0.511885822196171,0.003289473684210526
"BFC681",14,-0.1257531261860868,0.003289473684210526
"BFC1007",11,-0.24447861694843753,0.003289473684210526
"BFC454",10,-0.4346878165314202,0.003289473684210526
"BFC483",13,-0.17925911969599095,0.003289473684210526
"BFC876",9,-0.5444091352364442,0.003289473684210526
"BFC450",14,-0.15088262412708142,0.003289473684210526
"BFC510",10,-0.5034151745426516,0.003289473684210526
"BFC782",10,-0.5162411518741229,0.003289473684210526
"BFC177",8,-0.6209272235794667,0.003289473684210526
"BFC693",14,-0.0939076214600646,0.003289473684210526
"BFC1019",11,-0.3218757789741983,0.003289473684210526
"BFC466",10,-0.48070982676083684,0.003289473684210526
"BFC495",13,-0.2444110935557937,0.003289473684210526
"BFC886",9,-0.5025770345624377,0.003289473684210526
"BFC460",14,-0.15123592630485083,0.003289473684210526
"BFC520",10,-0.40559045144462136,0.003289473684210526
"BFC971",11,-0.28963137537942685,0.003289473684210526
"BFC204",10,-0.3897151150618997,0.003289473684210526
"BFC419",0,-0.9574614397306324,0.003289473684210526
"BFC917",8,-0.5676468423168779,0.003289473684210526
"BFC293",13,-0.20094340113059972,0.003289473684210526
"BFC624",9,-0.48650022168072726,0.003289473684210526
"BFC743",0,-0.9105116530684924,0.003289473684210526
"BFC291",9,-0.5054876843736719,0.003289473684210526
"BFC708",11,-0.3372737808541031,0.003289473684210526
"BFC470",8,-0.585510137942024,0.003289473684210526
"BFC151",0,-0.825001722920744,0.003289473684210526
"BFC275",11,-0.33979868164816496,0.003289473684210526
"BFC788",13,-0.2747781036744029,0.003289473684210526
"BFC657",8,-0.5490733431777107,0.003289473684210526
"BFC107",13,-0.21679882245099447,0.003289473684210526
"BFC51",0,-0.9729757768317217,0.003289473684210526
"BFC1068",9,-0.4744899983488159,0.003289473684210526
"BFC817",10,-0.4740386219726589,0.003289473684210526
"BFC21",8,-0.6527032764386401,0.003289473684210526
"BFC726",14,-0.11986034302723458,0.003289473684210526
"BFC1051",11,-0.33724205268684737,0.003289473684210526
"BFC528",13,-0.21913403647313479,0.003289473684210526
"BFC919",9,-0.49465633091765526,0.003289473684210526
"BFC553",10,-0.39992177216569136,0.003289473684210526
